segment_length,run_index,start_index
20,1,19417
20,2,3667
20,3,17798
20,4,5503
20,5,7505
20,6,23056
20,7,3955
20,8,2394
20,9,7398
20,10,5204
20,11,13292
20,12,19288
20,13,15375
20,14,20284
20,15,13273
20,16,1655
20,17,3543
20,18,1599
20,19,3558
20,20,13561
20,21,12640
20,22,12785
20,23,8856
20,24,1051
20,25,6585
20,26,2779
20,27,16786
20,28,6866
20,29,5522
20,30,13794
20,31,20404
20,32,22356
20,33,21383
20,34,2503
20,35,24150
20,36,3214
20,37,15101
20,38,6210
20,39,5330
20,40,105
20,41,24222
20,42,20552
20,43,16333
20,44,9433
20,45,10820
20,46,13895
20,47,17657
20,48,23971
20,49,11923
20,50,20152
40,1,18508
40,2,7109
40,3,22039
40,4,11746
40,5,17137
40,6,10687
40,7,21241
40,8,19668
40,9,1962
40,10,19983
40,11,16808
40,12,6506
40,13,9211
40,14,23837
40,15,3080
40,16,14367
40,17,9081
40,18,5031
40,19,13909
40,20,23734
40,21,18511
40,22,22211
40,23,15124
40,24,2487
40,25,5535
40,26,5551
40,27,11230
40,28,9518
40,29,11826
40,30,3226
40,31,18864
40,32,14079
40,33,13829
40,34,21965
40,35,18286
40,36,20268
40,37,13575
40,38,23087
40,39,17311
40,40,2957
40,41,21936
40,42,20085
40,43,13811
40,44,4002
40,45,11236
40,46,764
40,47,333
40,48,17922
40,49,12491
40,50,2011
60,1,23789
60,2,13708
60,3,3839
60,4,2641
60,5,22608
60,6,9754
60,7,21428
60,8,5490
60,9,12735
60,10,20888
60,11,7177
60,12,23841
60,13,8996
60,14,24007
60,15,18010
60,16,17496
60,17,2325
60,18,1150
60,19,5623
60,20,4417
60,21,10120
60,22,3921
60,23,15190
60,24,3393
60,25,10023
60,26,14072
60,27,17723
60,28,4430
60,29,15882
60,30,14542
60,31,15369
60,32,8569
60,33,21823
60,34,10150
60,35,17388
60,36,6724
60,37,13639
60,38,2022
60,39,19221
60,40,242
60,41,12943
60,42,17578
60,43,22824
60,44,7848
60,45,13350
60,46,5344
60,47,18352
60,48,10116
60,49,17879
60,50,12361
80,1,15686
80,2,21769
80,3,23583
80,4,15870
80,5,15011
80,6,17605
80,7,15049
80,8,21530
80,9,4031
80,10,22989
80,11,6928
80,12,19333
80,13,10948
80,14,21592
80,15,19963
80,16,17165
80,17,12328
80,18,5813
80,19,21910
80,20,20060
80,21,14943
80,22,15590
80,23,18443
80,24,15522
80,25,20762
80,26,2752
80,27,1807
80,28,3061
80,29,12385
80,30,21579
80,31,10240
80,32,1155
80,33,15145
80,34,10165
80,35,20999
80,36,1080
80,37,5736
80,38,19436
80,39,15937
80,40,7642
80,41,4426
80,42,18793
80,43,15531
80,44,19752
80,45,19498
80,46,6517
80,47,19731
80,48,7912
80,49,6954
80,50,10481
100,1,4567
100,2,8363
100,3,9584
100,4,1217
100,5,11411
100,6,12171
100,7,82
100,8,20995
100,9,666
100,10,23026
100,11,913
100,12,23117
100,13,4951
100,14,9799
100,15,10783
100,16,19944
100,17,21519
100,18,22372
100,19,17409
100,20,13095
100,21,23959
100,22,7654
100,23,17340
100,24,5692
100,25,3683
100,26,17987
100,27,23233
100,28,16283
100,29,18013
100,30,14424
100,31,4391
100,32,19111
100,33,18072
100,34,5263
100,35,14253
100,36,8641
100,37,109
100,38,23671
100,39,22607
100,40,11071
100,41,9037
100,42,23040
100,43,17640
100,44,6711
100,45,18245
100,46,4474
100,47,876
100,48,17682
100,49,11540
100,50,18743
120,1,8169
120,2,9840
120,3,19294
120,4,14622
120,5,20846
120,6,21867
120,7,10230
120,8,20140
120,9,18157
120,10,23395
120,11,3974
120,12,8434
120,13,12051
120,14,12375
120,15,16197
120,16,3183
120,17,2661
120,18,23986
120,19,17079
120,20,18767
120,21,19641
120,22,9898
120,23,1845
120,24,7554
120,25,19307
120,26,18559
120,27,569
120,28,12584
120,29,14498
120,30,21767
120,31,5985
120,32,1814
120,33,24095
120,34,12549
120,35,2667
120,36,11222
120,37,10876
120,38,13194
120,39,3360
120,40,1374
120,41,16168
120,42,6817
120,43,12152
120,44,9842
120,45,12317
120,46,8530
120,47,17120
120,48,9040
120,49,9618
120,50,11445
140,1,13501
140,2,2509
140,3,23592
140,4,12376
140,5,17395
140,6,23363
140,7,1433
140,8,21438
140,9,18582
140,10,12260
140,11,14012
140,12,8573
140,13,19080
140,14,2253
140,15,23822
140,16,10985
140,17,12396
140,18,3615
140,19,22253
140,20,15867
140,21,14779
140,22,12708
140,23,4648
140,24,13887
140,25,17622
140,26,19322
140,27,6697
140,28,3966
140,29,21449
140,30,9677
140,31,18591
140,32,14765
140,33,8317
140,34,21668
140,35,7257
140,36,7756
140,37,19318
140,38,7727
140,39,16637
140,40,553
140,41,14951
140,42,20382
140,43,10705
140,44,18747
140,45,14208
140,46,16026
140,47,10587
140,48,21278
140,49,1784
140,50,5885
160,1,24069
160,2,14664
160,3,8991
160,4,8198
160,5,15090
160,6,19842
160,7,8220
160,8,11924
160,9,295
160,10,4741
160,11,10034
160,12,173
160,13,9846
160,14,14377
160,15,6756
160,16,5045
160,17,8785
160,18,2252
160,19,9849
160,20,11609
160,21,20951
160,22,17874
160,23,22847
160,24,18232
160,25,21041
160,26,6750
160,27,20392
160,28,12057
160,29,15671
160,30,23999
160,31,22755
160,32,3116
160,33,1692
160,34,17702
160,35,12459
160,36,3678
160,37,17815
160,38,23918
160,39,21782
160,40,22000
160,41,3352
160,42,4355
160,43,8191
160,44,3572
160,45,11713
160,46,2934
160,47,10333
160,48,9622
160,49,19283
160,50,13871
180,1,4884
180,2,9583
180,3,22661
180,4,729
180,5,5404
180,6,4970
180,7,2148
180,8,85
180,9,19093
180,10,17630
180,11,4338
180,12,15961
180,13,9559
180,14,17898
180,15,19104
180,16,16140
180,17,22744
180,18,953
180,19,20237
180,20,9110
180,21,2950
180,22,3598
180,23,21770
180,24,6290
180,25,10321
180,26,10176
180,27,13459
180,28,18273
180,29,10293
180,30,1616
180,31,12500
180,32,20531
180,33,5575
180,34,23972
180,35,8976
180,36,8974
180,37,18909
180,38,4387
180,39,8366
180,40,1835
180,41,142
180,42,11753
180,43,5764
180,44,17500
180,45,9601
180,46,6269
180,47,11347
180,48,14753
180,49,5361
180,50,5130
200,1,13065
200,2,21813
200,3,8943
200,4,18846
200,5,7239
200,6,2592
200,7,10871
200,8,3171
200,9,11808
200,10,19065
200,11,2769
200,12,11791
200,13,6051
200,14,10732
200,15,9414
200,16,18334
200,17,21258
200,18,6302
200,19,14084
200,20,2278
200,21,2487
200,22,21313
200,23,1558
200,24,19710
200,25,23939
200,26,6701
200,27,21391
200,28,3841
200,29,9270
200,30,4725
200,31,22642
200,32,1627
200,33,14539
200,34,4510
200,35,9944
200,36,1880
200,37,13225
200,38,3280
200,39,22379
200,40,20442
200,41,15869
200,42,7226
200,43,19162
200,44,1746
200,45,18684
200,46,14104
200,47,12130
200,48,19852
200,49,4845
200,50,3378
220,1,24031
220,2,22590
220,3,14007
220,4,7615
220,5,21322
220,6,16885
220,7,15466
220,8,13189
220,9,15560
220,10,12484
220,11,6266
220,12,18936
220,13,8983
220,14,17047
220,15,7503
220,16,14052
220,17,15904
220,18,20172
220,19,4504
220,20,21956
220,21,12367
220,22,14231
220,23,20676
220,24,8198
220,25,8024
220,26,8006
220,27,16251
220,28,4383
220,29,11119
220,30,12340
220,31,16102
220,32,318
220,33,9879
220,34,21047
220,35,16511
220,36,17977
220,37,4174
220,38,13425
220,39,23963
220,40,19728
220,41,18236
220,42,20542
220,43,1131
220,44,20570
220,45,3213
220,46,4068
220,47,17194
220,48,14606
220,49,8850
220,50,8332
240,1,10580
240,2,20366
240,3,13244
240,4,18624
240,5,1930
240,6,442
240,7,13044
240,8,10635
240,9,520
240,10,2824
240,11,18659
240,12,23090
240,13,23180
240,14,16227
240,15,8814
240,16,19371
240,17,23681
240,18,19623
240,19,18423
240,20,4342
240,21,10374
240,22,12374
240,23,14108
240,24,1264
240,25,10479
240,26,17722
240,27,12103
240,28,1745
240,29,19965
240,30,15322
240,31,14612
240,32,3759
240,33,6808
240,34,1060
240,35,2550
240,36,14367
240,37,3239
240,38,15846
240,39,17481
240,40,8016
240,41,7043
240,42,16966
240,43,6725
240,44,20465
240,45,15257
240,46,12573
240,47,18701
240,48,9642
240,49,3992
240,50,5964
260,1,8276
260,2,22353
260,3,5466
260,4,15120
260,5,21685
260,6,9857
260,7,15191
260,8,19415
260,9,3242
260,10,3696
260,11,5619
260,12,21488
260,13,8414
260,14,21170
260,15,6716
260,16,17840
260,17,16524
260,18,23798
260,19,12758
260,20,15706
260,21,8806
260,22,226
260,23,10761
260,24,5007
260,25,12311
260,26,23366
260,27,20286
260,28,14405
260,29,18899
260,30,2592
260,31,11879
260,32,6908
260,33,11348
260,34,15094
260,35,18339
260,36,20342
260,37,10244
260,38,22302
260,39,2921
260,40,14542
260,41,17766
