segment_length,run_index,start_index
40,1,37554
40,2,7092
40,3,34422
40,4,10643
40,5,14516
40,6,44591
40,7,7650
40,8,4631
40,9,14308
40,10,10065
40,11,25707
40,12,37304
40,13,29735
40,14,39230
40,15,25670
40,16,3200
40,17,6852
40,18,3092
40,19,6881
40,20,26227
40,21,24445
40,22,24727
40,23,17128
40,24,2032
40,25,12736
40,26,5373
40,27,32464
40,28,13278
40,29,10679
40,30,26677
40,31,39462
40,32,43238
40,33,41356
40,34,4840
40,35,46707
40,36,6216
40,37,29205
40,38,12010
40,39,10309
40,40,203
40,41,46846
40,42,39748
40,43,31589
40,44,18244
40,45,20926
40,46,26873
40,47,34150
40,48,46361
40,49,23060
40,50,38976
40,51,35825
40,52,13759
40,53,42659
40,54,22736
40,55,33171
40,56,20687
40,57,41116
40,58,38070
40,59,3798
40,60,38679
40,61,32533
40,62,12593
40,63,17829
40,64,46140
40,65,5961
40,66,27809
40,67,17578
40,68,9739
40,69,26922
40,70,45941
40,71,35830
40,72,42993
40,73,29274
40,74,4813
40,75,10713
40,76,10744
40,77,21738
40,78,18422
40,79,22890
40,80,6243
40,81,36513
40,82,27252
40,83,26768
40,84,42517
40,85,35396
40,86,39232
40,87,26277
40,88,44688
40,89,33507
40,90,5723
40,91,42460
40,92,38878
40,93,26732
40,94,7745
40,95,21748
40,96,1479
40,97,644
40,98,34690
40,99,24178
40,100,3892
40,101,46085
40,102,26555
40,103,7438
40,104,5115
40,105,43796
40,106,18896
40,107,41511
40,108,10635
40,109,24670
40,110,40465
40,111,13903
40,112,46187
40,113,17427
40,114,46507
40,115,34891
40,116,33893
40,117,4504
40,118,2227
40,119,10892
40,120,8557
40,121,19604
40,122,7595
40,123,29426
40,124,6573
40,125,19416
40,126,27261
40,127,34333
40,128,8581
40,129,30766
40,130,28172
40,131,29774
40,132,16601
40,133,42277
40,134,19664
40,135,33685
40,136,13026
40,137,26423
40,138,3916
40,139,37236
40,140,468
40,141,25073
40,142,34053
