segment_length,run_index,rank,births
50,1,0,""
50,2,0,""
50,3,0,""
50,4,0,""
50,5,0,""
50,6,0,""
50,7,0,""
50,8,0,""
50,9,0,""
50,10,0,""
50,11,0,""
50,12,0,""
50,13,0,""
50,14,0,""
50,15,0,""
50,16,0,""
50,17,0,""
50,18,0,""
50,19,0,""
50,20,0,""
50,21,0,""
50,22,0,""
50,23,0,""
50,24,0,""
50,25,0,""
50,26,0,""
50,27,0,""
50,28,0,""
50,29,0,""
50,30,0,""
50,31,0,""
50,32,0,""
50,33,0,""
50,34,0,""
50,35,0,""
50,36,0,""
50,37,0,""
50,38,0,""
50,39,0,""
50,40,0,""
50,41,0,""
50,42,0,""
50,43,0,""
50,44,0,""
50,45,0,""
50,46,0,""
50,47,0,""
50,48,0,""
50,49,0,""
50,50,0,""
50,51,0,""
50,52,0,""
50,53,0,""
50,54,0,""
50,55,0,""
50,56,0,""
50,57,0,""
50,58,0,""
50,59,0,""
50,60,0,""
50,61,0,""
50,62,0,""
50,63,0,""
50,64,0,""
50,65,0,""
50,66,0,""
50,67,0,""
50,68,0,""
50,69,0,""
50,70,0,""
50,71,0,""
50,72,0,""
50,73,0,""
50,74,0,""
50,75,0,""
50,76,0,""
50,77,0,""
50,78,0,""
50,79,0,""
50,80,0,""
50,81,0,""
50,82,0,""
50,83,0,""
50,84,0,""
50,85,0,""
50,86,0,""
50,87,0,""
50,88,0,""
50,89,0,""
50,90,0,""
50,91,0,""
50,92,0,""
50,93,0,""
50,94,0,""
50,95,0,""
50,96,0,""
50,97,0,""
50,98,0,""
50,99,0,""
50,100,0,""
50,101,0,""
50,102,0,""
50,103,0,""
50,104,0,""
50,105,0,""
50,106,0,""
50,107,0,""
50,108,0,""
50,109,0,""
50,110,0,""
50,111,0,""
50,112,0,""
50,113,0,""
50,114,0,""
50,115,0,""
50,116,0,""
50,117,0,""
50,118,0,""
50,119,0,""
50,120,0,""
50,121,0,""
50,122,0,""
50,123,0,""
50,124,0,""
50,125,0,""
50,126,0,""
50,127,0,""
50,128,0,""
50,129,0,""
50,130,0,""
50,131,0,""
50,132,0,""
50,133,0,""
50,134,0,""
50,135,0,""
50,136,0,""
50,137,0,""
50,138,0,""
50,139,0,""
50,140,0,""
50,141,0,""
50,142,0,""
50,143,0,""
50,144,0,""
50,145,0,""
50,146,0,""
50,147,0,""
50,148,0,""
50,149,0,""
50,150,0,""
100,1,0,""
100,2,0,""
100,3,0,""
100,4,0,""
100,5,0,""
100,6,0,""
100,7,0,""
100,8,0,""
100,9,0,""
100,10,0,""
100,11,0,""
100,12,0,""
100,13,0,""
100,14,0,""
100,15,0,""
100,16,0,""
100,17,0,""
100,18,0,""
100,19,0,""
100,20,0,""
100,21,0,""
100,22,0,""
100,23,0,""
100,24,0,""
100,25,0,""
100,26,0,""
100,27,0,""
100,28,0,""
100,29,0,""
100,30,0,""
100,31,0,""
100,32,0,""
100,33,0,""
100,34,0,""
100,35,0,""
100,36,0,""
100,37,0,""
100,38,0,""
100,39,0,""
100,40,0,""
100,41,0,""
100,42,0,""
100,43,0,""
100,44,0,""
100,45,0,""
100,46,0,""
100,47,0,""
100,48,0,""
100,49,0,""
100,50,0,""
100,51,0,""
100,52,0,""
100,53,0,""
100,54,0,""
100,55,0,""
100,56,0,""
100,57,0,""
100,58,0,""
100,59,0,""
100,60,0,""
100,61,0,""
100,62,0,""
100,63,0,""
100,64,0,""
100,65,0,""
100,66,0,""
100,67,0,""
100,68,0,""
100,69,0,""
100,70,0,""
100,71,0,""
100,72,0,""
100,73,0,""
100,74,0,""
100,75,0,""
100,76,0,""
100,77,0,""
100,78,0,""
100,79,0,""
100,80,0,""
100,81,0,""
100,82,0,""
100,83,0,""
100,84,0,""
100,85,0,""
100,86,0,""
100,87,0,""
100,88,0,""
100,89,0,""
100,90,0,""
100,91,0,""
100,92,0,""
100,93,0,""
100,94,0,""
100,95,0,""
100,96,0,""
100,97,0,""
100,98,0,""
100,99,0,""
100,100,0,""
100,101,0,""
100,102,0,""
100,103,0,""
100,104,0,""
100,105,0,""
100,106,0,""
100,107,0,""
100,108,0,""
100,109,0,""
100,110,0,""
100,111,0,""
100,112,0,""
100,113,0,""
100,114,0,""
100,115,0,""
100,116,0,""
100,117,0,""
100,118,0,""
100,119,0,""
100,120,0,""
100,121,0,""
100,122,0,""
100,123,0,""
100,124,0,""
100,125,0,""
100,126,0,""
100,127,0,""
100,128,0,""
100,129,0,""
100,130,0,""
100,131,0,""
100,132,0,""
100,133,0,""
100,134,0,""
100,135,0,""
100,136,0,""
100,137,0,""
100,138,0,""
100,139,0,""
100,140,0,""
100,141,0,""
100,142,0,""
100,143,0,""
100,144,0,""
100,145,0,""
100,146,0,""
100,147,0,""
100,148,0,""
100,149,0,""
100,150,0,""
150,1,0,""
150,2,1,"1.3079847843050647"
150,3,0,""
150,4,0,""
150,5,0,""
150,6,0,""
150,7,0,""
150,8,0,""
150,9,0,""
150,10,0,""
150,11,0,""
150,12,0,""
150,13,0,""
150,14,0,""
150,15,0,""
150,16,0,""
150,17,0,""
150,18,0,""
150,19,0,""
150,20,0,""
150,21,0,""
150,22,0,""
150,23,0,""
150,24,0,""
150,25,0,""
150,26,0,""
150,27,0,""
150,28,0,""
150,29,0,""
150,30,0,""
150,31,0,""
150,32,0,""
150,33,1,"1.080851851721625"
150,34,0,""
150,35,0,""
150,36,0,""
150,37,0,""
150,38,0,""
150,39,0,""
150,40,0,""
150,41,0,""
150,42,0,""
150,43,0,""
150,44,0,""
150,45,0,""
150,46,0,""
150,47,0,""
150,48,0,""
150,49,0,""
150,50,0,""
150,51,0,""
150,52,0,""
150,53,0,""
150,54,0,""
150,55,0,""
150,56,0,""
150,57,0,""
150,58,0,""
150,59,0,""
150,60,0,""
150,61,0,""
