segment_length,run_index,start_index
100,1,4777
100,2,902
100,3,4378
100,4,1354
100,5,1847
100,6,5672
100,7,973
100,8,589
100,9,1820
100,10,1280
100,11,3270
100,12,4745
100,13,3782
100,14,4990
100,15,3265
100,16,407
100,17,872
100,18,394
100,19,876
100,20,3336
100,21,3109
100,22,3145
100,23,2179
100,24,259
100,25,1620
100,26,684
100,27,4129
100,28,1689
100,29,1359
100,30,3393
125,1,4998
125,2,5476
125,3,5238
125,4,613
125,5,5916
125,6,788
125,7,3699
125,8,1521
125,9,1306
125,10,26
125,11,5933
125,12,5034
125,13,4001
125,14,2311
125,15,2651
125,16,3404
125,17,4325
125,18,5872
125,19,2921
125,20,4937
125,21,4538
125,22,1743
125,23,5403
125,24,2880
125,25,4202
125,26,2620
125,27,5208
125,28,4822
125,29,481
125,30,4899
150,1,4103
150,2,1589
150,3,2249
150,4,5819
150,5,752
150,6,3508
150,7,2217
150,8,1229
150,9,3396
150,10,5794
150,11,4519
150,12,5422
150,13,3692
150,14,607
150,15,1351
150,16,1355
150,17,2742
150,18,2324
150,19,2887
150,20,788
150,21,4605
150,22,3437
150,23,3376
150,24,5362
150,25,4464
150,26,4948
150,27,3314
150,28,5636
150,29,4226
150,30,722
175,1,5333
175,2,4883
175,3,3358
175,4,973
175,5,2732
175,6,186
175,7,81
175,8,4357
175,9,3037
175,10,489
175,11,5788
175,12,3335
175,13,934
175,14,643
175,15,5500
175,16,2373
175,17,5213
175,18,1336
175,19,3099
175,20,5082
175,21,1746
175,22,5801
175,23,2189
175,24,5841
175,25,4382
175,26,4257
175,27,566
175,28,280
175,29,1368
175,30,1075
200,1,2452
200,2,950
200,3,3680
200,4,822
200,5,2428
200,6,3409
200,7,4294
200,8,1073
200,9,3848
200,10,3523
200,11,3724
200,12,2076
200,13,5287
200,14,2459
200,15,4213
200,16,1629
200,17,3305
200,18,490
200,19,4657
200,20,59
200,21,3136
200,22,4259
200,23,5530
200,24,1902
200,25,3234
200,26,1295
200,27,4446
200,28,2451
200,29,4332
200,30,2995
225,1,3787
225,2,5256
225,3,5694
225,4,3832
225,5,3624
225,6,4250
225,7,3633
225,8,5198
225,9,974
225,10,5550
225,11,1673
225,12,4668
225,13,2643
225,14,5213
225,15,4820
225,16,4144
225,17,2977
225,18,1404
225,19,5290
225,20,4843
225,21,3608
225,22,3764
225,23,4453
225,24,3748
225,25,5013
225,26,665
225,27,437
225,28,739
225,29,2990
225,30,5210
250,1,2462
250,2,278
250,3,3641
250,4,2444
250,5,5048
250,6,260
250,7,1379
250,8,4672
250,9,3831
250,10,1837
250,11,1064
250,12,4518
250,13,3734
250,14,4749
250,15,4687
250,16,1567
250,17,4743
250,18,1902
250,19,1672
250,20,2520
250,21,1099
250,22,2012
250,23,2306
250,24,293
250,25,2746
250,26,2929
250,27,20
250,28,5051
250,29,161
250,30,5540
275,1,219
275,2,5538
275,3,1186
275,4,2348
275,5,2583
275,6,4778
275,7,5155
275,8,5360
275,9,4171
275,10,3137
275,11,5740
275,12,1834
275,13,4154
275,14,1364
275,15,883
275,16,4309
275,17,5566
275,18,3901
275,19,4315
275,20,3456
275,21,1052
275,22,4578
275,23,4330
275,24,1261
275,25,3415
275,26,2070
275,27,26
275,28,5671
275,29,5416
275,30,2652
300,1,2156
300,2,5496
300,3,4208
300,4,1601
300,5,4352
300,6,1068
300,7,209
300,8,4218
300,9,2753
300,10,4471
300,11,1950
300,12,2349
300,13,4606
300,14,3491
300,15,4977
300,16,5220
300,17,2442
300,18,4808
300,19,4335
300,20,5585
300,21,949
300,22,2014
300,23,2877
300,24,2954
300,25,3867
300,26,760
300,27,636
300,28,5726
300,29,4077
300,30,4480
325,1,4669
325,2,2353
325,3,439
325,4,1796
325,5,4589
325,6,4411
325,7,136
325,8,2991
325,9,3446
325,10,5174
325,11,1423
325,12,432
325,13,5727
325,14,2983
325,15,634
325,16,2668
325,17,2585
325,18,3136
325,19,799
325,20,327
325,21,3843
325,22,1621
325,23,2889
325,24,2340
325,25,2928
325,26,2028
325,27,4069
325,28,2149
325,29,2286
325,30,2721
350,1,3198
350,2,595
350,3,5588
350,4,2931
350,5,4120
350,6,5534
350,7,340
350,8,5078
350,9,4401
350,10,2904
350,11,3319
350,12,2031
350,13,4519
350,14,534
350,15,5642
350,16,2602
350,17,2936
350,18,857
350,19,5271
350,20,3758
350,21,3501
350,22,3010
350,23,1101
350,24,3289
350,25,4174
350,26,4577
350,27,1586
350,28,940
350,29,5080
350,30,2292
375,1,4384
375,2,3482
375,3,1962
375,4,5110
375,5,1711
375,6,1829
375,7,4556
375,8,1822
375,9,3923
375,10,131
375,11,3526
375,12,4806
375,13,2525
375,14,4421
375,15,3351
375,16,3779
375,17,2497
375,18,5018
375,19,421
375,20,1388
375,21,5680
375,22,3461
375,23,2122
375,24,1935
375,25,3562
375,26,4683
375,27,1940
375,28,2814
375,29,70
375,30,1119
400,1,2358
400,2,41
400,3,2314
400,4,3378
400,5,1588
400,6,1186
400,7,2064
400,8,530
400,9,2314
400,10,2728
400,11,4923
400,12,4200
400,13,5368
400,14,4284
400,15,4944
400,16,1586
400,17,4792
400,18,2833
400,19,3682
400,20,5639
400,21,5347
400,22,732
400,23,398
400,24,4159
400,25,2928
400,26,865
400,27,4186
400,28,5620
400,29,5118
400,30,5169
