segment_length,run_index,start_index
20,1,19430
20,2,3670
20,3,17810
20,4,5507
20,5,7510
20,6,23071
20,7,3958
20,8,2396
20,9,7403
20,10,5208
20,11,13301
20,12,19301
20,13,15385
20,14,20297
20,15,13282
20,16,1656
20,17,3546
20,18,1600
20,19,3560
20,20,13570
40,1,12637
40,2,12783
40,3,8855
40,4,1051
40,5,6584
40,6,2778
40,7,16783
40,8,6864
40,9,5521
40,10,13791
40,11,20401
40,12,22353
40,13,21380
40,14,2502
40,15,24146
40,16,3213
40,17,15098
40,18,6209
40,19,5329
40,20,105
60,1,24198
60,2,20532
60,3,16317
60,4,9424
60,5,10809
60,6,13881
60,7,17640
60,8,23947
60,9,11911
60,10,20132
60,11,18505
60,12,7107
60,13,22035
60,14,11744
60,15,17134
60,16,10686
60,17,21238
60,18,19664
60,19,1962
60,20,19979
80,1,16791
80,2,6500
80,3,9202
80,4,23814
80,5,3077
80,6,14353
80,7,9072
80,8,5026
80,9,13895
80,10,23710
80,11,18492
80,12,22189
80,13,15109
80,14,2484
80,15,5529
80,16,5545
80,17,11219
80,18,9508
80,19,11814
80,20,3222
100,1,18829
100,2,14053
100,3,13804
100,4,21926
100,5,18253
100,6,20231
100,7,13551
100,8,23045
100,9,17279
100,10,2951
100,11,21896
100,12,20049
100,13,13786
100,14,3994
100,15,11215
100,16,763
100,17,332
100,18,17889
100,19,12468
100,20,2007
120,1,23746
120,2,13683
120,3,3832
120,4,2636
120,5,22566
120,6,9737
120,7,21389
120,8,5480
120,9,12712
120,10,20850
120,11,7164
120,12,23798
120,13,8979
120,14,23963
120,15,17978
120,16,17464
120,17,2321
120,18,1148
120,19,5612
120,20,4409
140,1,10093
140,2,3910
140,3,15150
140,4,3384
140,5,9996
140,6,14035
140,7,17676
140,8,4418
140,9,15840
140,10,14504
140,11,15328
140,12,8547
140,13,21766
140,14,10124
140,15,17342
140,16,6706
140,17,13603
140,18,2016
140,19,19170
140,20,241
160,1,12898
160,2,17517
160,3,22745
160,4,7821
160,5,13303
160,6,5326
160,7,18289
160,8,10081
160,9,17817
160,10,12318
160,11,15645
160,12,21711
160,13,23521
160,14,15828
160,15,14972
160,16,17558
160,17,15009
160,18,21473
160,19,4020
160,20,22928
180,1,6904
180,2,19266
180,3,10910
180,4,21517
180,5,19894
180,6,17105
180,7,12285
180,8,5793
180,9,21834
180,10,19990
180,11,14891
180,12,15536
180,13,18379
180,14,15468
180,15,20690
180,16,2742
180,17,1801
180,18,3050
180,19,12342
180,20,21504
200,1,10196
200,2,1150
200,3,15080
200,4,10122
200,5,20908
200,6,1075
200,7,5711
200,8,19352
200,9,15868
200,10,7609
200,11,4407
200,12,18712
200,13,15464
200,14,19667
200,15,19414
200,16,6489
200,17,19646
200,18,7878
200,19,6924
200,20,10436
