segment_length,run_index,start_index
10,1,9716
10,2,1835
10,3,8906
10,4,2754
10,5,3756
10,6,11537
10,7,1979
10,8,1198
10,9,3702
10,10,2604
10,11,6651
10,12,9651
10,13,7693
10,14,10150
10,15,6642
10,16,828
10,17,1773
10,18,800
10,19,1781
10,20,6786
20,1,6319
20,2,6392
20,3,4428
20,4,526
20,5,3293
20,6,1389
20,7,8392
20,8,3433
20,9,2761
20,10,6896
20,11,10201
20,12,11177
20,13,10691
20,14,1251
20,15,12074
20,16,1607
20,17,7550
20,18,3105
20,19,2665
20,20,53
30,1,12100
30,2,10267
30,3,8160
30,4,4713
30,5,5405
30,6,6941
30,7,8821
30,8,11975
30,9,5956
30,10,10067
30,11,9254
30,12,3554
30,13,11019
30,14,5873
30,15,8568
30,16,5343
30,17,10620
30,18,9833
30,19,981
30,20,9991
40,1,8396
40,2,3250
40,3,4602
40,4,11908
40,5,1539
40,6,7177
40,7,4537
40,8,2514
40,9,6948
40,10,11856
40,11,9247
40,12,11096
40,13,7555
40,14,1243
40,15,2765
40,16,2773
40,17,5610
40,18,4755
40,19,5908
40,20,1612
50,1,9416
50,2,7028
50,3,6903
50,4,10964
50,5,9128
50,6,10117
50,7,6776
50,8,11524
50,9,8641
50,10,1476
50,11,10949
50,12,10025
50,13,6894
50,14,1998
50,15,5608
50,16,382
50,17,166
50,18,8946
50,19,6235
50,20,1004
60,1,11874
60,2,6842
60,3,1917
60,4,1318
60,5,11284
60,6,4869
60,7,10696
60,8,2741
60,9,6357
60,10,10426
60,11,3582
60,12,11900
60,13,4490
60,14,11983
60,15,8990
60,16,8733
60,17,1161
60,18,574
60,19,2807
60,20,2205
70,1,5047
70,2,1956
70,3,7576
70,4,1692
70,5,4999
70,6,7018
70,7,8839
70,8,2209
70,9,7921
70,10,7253
70,11,7665
70,12,4274
70,13,10884
70,14,5062
70,15,8672
70,16,3354
70,17,6802
70,18,1008
70,19,9586
70,20,121
80,1,6450
80,2,8759
80,3,11374
80,4,3911
80,5,6652
80,6,2663
80,7,9145
80,8,5041
80,9,8909
80,10,6160
80,11,7823
80,12,10857
80,13,11762
80,14,7915
80,15,7487
80,16,8780
80,17,7505
80,18,10738
80,19,2011
80,20,11465
90,1,3452
90,2,9634
90,3,5456
90,4,10759
90,5,9948
90,6,8553
90,7,6143
90,8,2897
90,9,10918
90,10,9996
90,11,7447
90,12,7769
90,13,9191
90,14,7735
90,15,10346
90,16,1372
90,17,901
90,18,1525
90,19,6172
90,20,10753
100,1,5099
100,2,575
100,3,7541
100,4,5062
100,5,10455
100,6,538
100,7,2856
100,8,9677
100,9,7935
100,10,3805
100,11,2204
100,12,9357
100,13,7733
100,14,9835
100,15,9708
100,16,3245
100,17,9824
100,18,3939
100,19,3463
100,20,5219
