segment_length,run_index,start_index
100,1,3975
100,2,751
100,3,3644
100,4,1127
100,5,1537
100,6,4720
100,7,810
100,8,491
100,9,1515
100,10,1066
100,11,2721
100,12,3949
100,13,3148
100,14,4153
100,15,2718
100,16,339
100,17,726
100,18,328
100,19,729
100,20,2777
100,21,2588
100,22,2618
100,23,1813
100,24,216
100,25,1349
100,26,569
100,27,3437
100,28,1406
100,29,1131
100,30,2824
125,1,4156
125,2,4554
125,3,4356
125,4,510
125,5,4919
125,6,655
125,7,3076
125,8,1265
125,9,1086
125,10,22
125,11,4934
125,12,4187
125,13,3327
125,14,1922
125,15,2204
125,16,2831
125,17,3597
125,18,4883
125,19,2429
125,20,4105
125,21,3773
125,22,1450
125,23,4493
125,24,2395
125,25,3494
125,26,2179
125,27,4331
125,28,4010
125,29,400
125,30,4074
150,1,3409
150,2,1320
150,3,1869
150,4,4835
150,5,625
150,6,2914
150,7,1842
150,8,1021
150,9,2821
150,10,4814
150,11,3755
150,12,4505
150,13,3068
150,14,505
150,15,1123
150,16,1126
150,17,2278
150,18,1931
150,19,2399
150,20,655
150,21,3826
150,22,2856
150,23,2805
150,24,4456
150,25,3709
150,26,4111
150,27,2754
150,28,4683
150,29,3511
150,30,600
175,1,4427
175,2,4053
175,3,2787
175,4,808
175,5,2268
175,6,155
175,7,68
175,8,3617
175,9,2521
175,10,406
175,11,4805
175,12,2769
175,13,776
175,14,534
175,15,4566
175,16,1970
175,17,4328
175,18,1109
175,19,2572
175,20,4219
175,21,1450
175,22,4815
175,23,1817
175,24,4849
175,25,3638
175,26,3534
175,27,470
175,28,233
175,29,1136
175,30,892
200,1,2034
200,2,788
200,3,3052
200,4,682
200,5,2014
200,6,2828
200,7,3561
200,8,890
200,9,3191
200,10,2922
200,11,3088
200,12,1722
200,13,4385
200,14,2040
200,15,3494
200,16,1351
200,17,2741
200,18,407
200,19,3862
200,20,49
200,21,2601
200,22,3532
200,23,4586
200,24,1577
200,25,2683
200,26,1074
200,27,3688
200,28,2033
200,29,3593
200,30,2484
225,1,3139
225,2,4355
225,3,4718
225,4,3175
225,5,3004
225,6,3522
225,7,3011
225,8,4308
225,9,807
225,10,4600
225,11,1386
225,12,3868
225,13,2191
225,14,4320
225,15,3994
225,16,3434
225,17,2467
225,18,1163
225,19,4384
225,20,4014
225,21,2990
225,22,3119
225,23,3690
225,24,3106
225,25,4154
225,26,551
225,27,362
225,28,613
225,29,2478
225,30,4318
250,1,2038
250,2,230
250,3,3015
250,4,2024
250,5,4180
250,6,215
250,7,1142
250,8,3869
250,9,3172
250,10,1521
250,11,881
250,12,3741
250,13,3091
250,14,3932
250,15,3881
250,16,1298
250,17,3927
250,18,1575
250,19,1384
250,20,2086
250,21,910
250,22,1666
250,23,1909
250,24,243
250,25,2273
250,26,2425
250,27,17
250,28,4182
250,29,133
250,30,4587
275,1,181
275,2,4581
275,3,981
275,4,1942
275,5,2137
275,6,3952
275,7,4265
275,8,4433
275,9,3450
275,10,2595
275,11,4748
275,12,1517
275,13,3436
275,14,1128
275,15,730
275,16,3565
275,17,4604
275,18,3227
275,19,3570
275,20,2859
275,21,871
275,22,3787
275,23,3582
275,24,1043
275,25,2825
275,26,1713
275,27,22
275,28,4691
275,29,4480
275,30,2194
300,1,1782
300,2,4542
300,3,3478
300,4,1323
300,5,3597
300,6,882
300,7,173
300,8,3486
300,9,2275
300,10,3695
300,11,1612
300,12,1942
300,13,3807
300,14,2885
300,15,4113
300,16,4314
300,17,2019
300,18,3974
300,19,3582
300,20,4616
300,21,784
300,22,1664
300,23,2378
300,24,2442
300,25,3196
300,26,628
300,27,525
300,28,4732
300,29,3370
300,30,3703
325,1,3855
325,2,1943
325,3,362
325,4,1483
325,5,3789
325,6,3643
325,7,112
325,8,2470
325,9,2846
325,10,4272
325,11,1175
325,12,356
325,13,4729
325,14,2463
325,15,524
325,16,2203
325,17,2135
325,18,2590
325,19,660
325,20,270
325,21,3173
325,22,1338
325,23,2385
325,24,1932
325,25,2418
325,26,1674
325,27,3360
325,28,1775
325,29,1888
325,30,2246
350,1,2638
350,2,491
350,3,4610
350,4,2418
350,5,3399
350,6,4565
350,7,280
350,8,4189
350,9,3631
350,10,2396
350,11,2738
350,12,1675
350,13,3728
350,14,441
350,15,4655
350,16,2146
350,17,2422
350,18,707
350,19,4348
350,20,3100
350,21,2888
350,22,2483
350,23,908
350,24,2714
350,25,3443
350,26,3775
350,27,1309
350,28,775
350,29,4191
350,30,1891
375,1,3613
375,2,2870
375,3,1617
375,4,4211
375,5,1411
375,6,1508
375,7,3755
375,8,1502
375,9,3234
375,10,108
375,11,2906
375,12,3961
375,13,2081
375,14,3644
375,15,2762
375,16,3115
375,17,2058
375,18,4135
375,19,347
375,20,1144
375,21,4682
375,22,2853
375,23,1749
375,24,1595
375,25,2935
375,26,3860
375,27,1599
375,28,2320
375,29,58
375,30,922
400,1,1942
400,2,34
400,3,1905
400,4,2782
400,5,1307
400,6,976
400,7,1700
400,8,436
400,9,1906
400,10,2246
400,11,4054
400,12,3458
400,13,4420
400,14,3528
400,15,4071
400,16,1306
400,17,3945
400,18,2333
400,19,3032
400,20,4643
400,21,4403
400,22,603
400,23,328
400,24,3425
400,25,2411
400,26,712
400,27,3447
400,28,4628
400,29,4214
400,30,4256
