segment_length,run_index,start_index
100,1,3959
100,2,748
100,3,3629
100,4,1122
100,5,1531
100,6,4701
100,7,807
100,8,489
100,9,1509
100,10,1061
100,11,2711
100,12,3933
100,13,3135
100,14,4136
100,15,2707
100,16,338
100,17,723
100,18,326
100,19,726
100,20,2765
100,21,2578
100,22,2607
100,23,1806
100,24,215
100,25,1343
100,26,567
100,27,3423
100,28,1400
100,29,1126
100,30,2813
125,1,4140
125,2,4536
125,3,4338
125,4,508
125,5,4899
125,6,652
125,7,3064
125,8,1260
125,9,1082
125,10,22
125,11,4914
125,12,4170
125,13,3314
125,14,1914
125,15,2195
125,16,2819
125,17,3582
125,18,4863
125,19,2419
125,20,4089
125,21,3758
125,22,1444
125,23,4475
125,24,2385
125,25,3480
125,26,2170
125,27,4313
125,28,3994
125,29,399
125,30,4057
150,1,3395
150,2,1315
150,3,1861
150,4,4815
150,5,623
150,6,2903
150,7,1835
150,8,1017
150,9,2810
150,10,4795
150,11,3740
150,12,4487
150,13,3055
150,14,503
150,15,1118
150,16,1122
150,17,2269
150,18,1923
150,19,2389
150,20,652
150,21,3811
150,22,2844
150,23,2794
150,24,4437
150,25,3694
150,26,4095
150,27,2743
150,28,4664
150,29,3497
150,30,598
175,1,4409
175,2,4037
175,3,2776
175,4,805
175,5,2258
175,6,154
175,7,67
175,8,3602
175,9,2511
175,10,405
175,11,4785
175,12,2757
175,13,773
175,14,532
175,15,4548
175,16,1962
175,17,4310
175,18,1105
175,19,2562
175,20,4202
175,21,1444
175,22,4796
175,23,1810
175,24,4829
175,25,3623
175,26,3519
175,27,468
175,28,232
175,29,1131
175,30,889
200,1,2025
200,2,785
200,3,3040
200,4,679
200,5,2006
200,6,2816
200,7,3547
200,8,887
200,9,3178
200,10,2910
200,11,3076
200,12,1715
200,13,4367
200,14,2031
200,15,3480
200,16,1346
200,17,2730
200,18,405
200,19,3847
200,20,49
200,21,2590
200,22,3518
200,23,4568
200,24,1571
200,25,2672
200,26,1070
200,27,3673
200,28,2025
200,29,3578
200,30,2474
225,1,3126
225,2,4337
225,3,4699
225,4,3162
225,5,2991
225,6,3508
225,7,2999
225,8,4290
225,9,804
225,10,4581
225,11,1381
225,12,3852
225,13,2182
225,14,4302
225,15,3978
225,16,3420
225,17,2457
225,18,1159
225,19,4365
225,20,3997
225,21,2978
225,22,3106
225,23,3675
225,24,3093
225,25,4137
225,26,549
225,27,360
225,28,610
225,29,2468
225,30,4300
250,1,2030
250,2,229
250,3,3002
250,4,2015
250,5,4162
250,6,214
250,7,1137
250,8,3853
250,9,3159
250,10,1515
250,11,878
250,12,3725
250,13,3079
250,14,3915
250,15,3865
250,16,1292
250,17,3911
250,18,1568
250,19,1379
250,20,2078
250,21,906
250,22,1659
250,23,1902
250,24,242
250,25,2264
250,26,2415
250,27,17
250,28,4165
250,29,133
250,30,4568
275,1,181
275,2,4562
275,3,977
275,4,1934
275,5,2128
275,6,3936
275,7,4247
275,8,4415
275,9,3436
275,10,2584
275,11,4728
275,12,1511
275,13,3422
275,14,1124
275,15,727
275,16,3550
275,17,4585
275,18,3213
275,19,3555
275,20,2847
275,21,867
275,22,3771
275,23,3567
275,24,1039
275,25,2813
275,26,1705
275,27,22
275,28,4671
275,29,4461
275,30,2185
300,1,1774
300,2,4523
300,3,3463
300,4,1318
300,5,3582
300,6,879
300,7,172
300,8,3471
300,9,2266
300,10,3679
300,11,1605
300,12,1933
300,13,3791
300,14,2873
300,15,4096
300,16,4296
300,17,2010
300,18,3957
300,19,3567
300,20,4596
300,21,781
300,22,1657
300,23,2368
300,24,2432
300,25,3182
300,26,626
300,27,523
300,28,4712
300,29,3356
300,30,3687
325,1,3839
325,2,1935
325,3,361
325,4,1477
325,5,3773
325,6,3627
325,7,112
325,8,2460
325,9,2834
325,10,4254
325,11,1170
325,12,355
325,13,4709
325,14,2453
325,15,522
325,16,2193
325,17,2126
325,18,2579
325,19,657
325,20,269
325,21,3160
325,22,1332
325,23,2375
325,24,1924
325,25,2407
325,26,1667
325,27,3346
325,28,1767
325,29,1880
325,30,2237
350,1,2627
350,2,489
350,3,4590
350,4,2408
350,5,3385
350,6,4546
350,7,279
350,8,4171
350,9,3615
350,10,2386
350,11,2726
350,12,1668
350,13,3712
350,14,439
350,15,4635
350,16,2137
350,17,2412
350,18,704
350,19,4330
350,20,3087
350,21,2876
350,22,2473
350,23,905
350,24,2702
350,25,3429
350,26,3759
350,27,1303
350,28,772
350,29,4173
350,30,1883
375,1,3598
375,2,2858
375,3,1610
375,4,4193
375,5,1405
375,6,1501
375,7,3739
375,8,1496
375,9,3220
375,10,107
375,11,2894
375,12,3944
375,13,2072
375,14,3628
375,15,2750
375,16,3102
375,17,2049
375,18,4118
375,19,346
375,20,1139
375,21,4662
375,22,2840
375,23,1742
375,24,1588
375,25,2923
375,26,3843
375,27,1592
375,28,2310
375,29,58
375,30,919
400,1,1933
400,2,34
400,3,1897
400,4,2770
400,5,1302
400,6,972
400,7,1693
400,8,434
400,9,1898
400,10,2237
400,11,4036
400,12,3443
400,13,4401
400,14,3512
400,15,4054
400,16,1301
400,17,3928
400,18,2323
400,19,3019
400,20,4623
400,21,4384
400,22,601
400,23,326
400,24,3410
400,25,2400
400,26,709
400,27,3432
400,28,4608
400,29,4196
400,30,4238
