segment_length,run_index,rank,births
10,1,0,""
10,2,0,""
10,3,0,""
10,4,0,""
10,5,0,""
10,6,0,""
10,7,0,""
10,8,0,""
10,9,0,""
10,10,0,""
10,11,0,""
10,12,0,""
10,13,0,""
10,14,0,""
10,15,0,""
10,16,0,""
10,17,0,""
10,18,0,""
10,19,0,""
10,20,0,""
10,21,0,""
10,22,0,""
10,23,0,""
10,24,0,""
10,25,0,""
10,26,0,""
10,27,0,""
10,28,0,""
10,29,0,""
10,30,0,""
10,31,0,""
10,32,0,""
10,33,0,""
10,34,0,""
10,35,0,""
10,36,0,""
10,37,0,""
10,38,0,""
10,39,0,""
10,40,0,""
10,41,0,""
10,42,0,""
10,43,0,""
10,44,0,""
10,45,0,""
10,46,0,""
10,47,0,""
10,48,0,""
10,49,0,""
10,50,0,""
10,51,0,""
10,52,0,""
10,53,0,""
10,54,0,""
10,55,0,""
10,56,0,""
10,57,0,""
10,58,0,""
10,59,0,""
10,60,0,""
10,61,0,""
10,62,0,""
10,63,0,""
10,64,0,""
10,65,0,""
10,66,0,""
10,67,0,""
10,68,0,""
10,69,0,""
10,70,0,""
10,71,0,""
10,72,0,""
10,73,0,""
10,74,0,""
10,75,0,""
10,76,0,""
10,77,0,""
10,78,0,""
10,79,0,""
10,80,0,""
10,81,0,""
10,82,0,""
10,83,0,""
10,84,0,""
10,85,0,""
10,86,0,""
10,87,0,""
10,88,0,""
10,89,0,""
10,90,0,""
10,91,0,""
10,92,0,""
10,93,0,""
10,94,0,""
10,95,0,""
10,96,0,""
10,97,0,""
10,98,0,""
10,99,0,""
10,100,0,""
10,101,0,""
10,102,0,""
10,103,0,""
10,104,0,""
10,105,0,""
10,106,0,""
10,107,0,""
10,108,0,""
10,109,0,""
10,110,0,""
10,111,0,""
10,112,0,""
10,113,0,""
10,114,0,""
10,115,0,""
10,116,0,""
10,117,0,""
10,118,0,""
10,119,0,""
10,120,0,""
10,121,0,""
10,122,0,""
10,123,0,""
10,124,0,""
10,125,0,""
10,126,0,""
10,127,0,""
10,128,0,""
10,129,0,""
10,130,0,""
10,131,0,""
10,132,0,""
10,133,0,""
10,134,0,""
10,135,0,""
10,136,0,""
10,137,0,""
10,138,0,""
10,139,0,""
10,140,0,""
10,141,0,""
10,142,0,""
10,143,0,""
10,144,0,""
10,145,0,""
10,146,0,""
10,147,0,""
10,148,0,""
10,149,0,""
10,150,0,""
20,1,0,""
20,2,0,""
20,3,0,""
20,4,0,""
20,5,0,""
20,6,0,""
20,7,0,""
20,8,0,""
20,9,0,""
20,10,0,""
20,11,0,""
20,12,0,""
20,13,0,""
20,14,0,""
20,15,0,""
20,16,0,""
20,17,0,""
20,18,0,""
20,19,0,""
20,20,0,""
20,21,0,""
20,22,0,""
20,23,0,""
20,24,0,""
20,25,0,""
20,26,0,""
20,27,0,""
20,28,0,""
20,29,0,""
20,30,0,""
20,31,0,""
20,32,0,""
20,33,0,""
20,34,0,""
20,35,0,""
20,36,0,""
20,37,0,""
20,38,0,""
20,39,0,""
20,40,0,""
20,41,0,""
20,42,0,""
20,43,0,""
20,44,0,""
20,45,0,""
20,46,0,""
20,47,0,""
20,48,0,""
20,49,0,""
20,50,0,""
20,51,0,""
20,52,0,""
20,53,0,""
20,54,0,""
20,55,0,""
20,56,0,""
20,57,0,""
20,58,0,""
20,59,0,""
20,60,0,""
20,61,0,""
20,62,0,""
20,63,0,""
20,64,0,""
20,65,0,""
20,66,0,""
20,67,0,""
20,68,0,""
20,69,0,""
20,70,0,""
20,71,0,""
20,72,0,""
20,73,0,""
20,74,0,""
20,75,0,""
20,76,0,""
20,77,0,""
20,78,0,""
20,79,0,""
20,80,0,""
20,81,0,""
20,82,0,""
20,83,0,""
20,84,0,""
20,85,0,""
20,86,0,""
20,87,0,""
20,88,0,""
20,89,0,""
20,90,0,""
20,91,0,""
20,92,0,""
20,93,0,""
20,94,0,""
20,95,0,""
20,96,0,""
20,97,0,""
20,98,0,""
20,99,0,""
20,100,0,""
20,101,0,""
20,102,0,""
20,103,0,""
20,104,0,""
20,105,0,""
20,106,0,""
20,107,0,""
20,108,0,""
20,109,0,""
20,110,0,""
20,111,0,""
20,112,0,""
20,113,0,""
20,114,0,""
20,115,0,""
20,116,0,""
20,117,0,""
20,118,0,""
20,119,0,""
20,120,0,""
20,121,0,""
20,122,0,""
20,123,0,""
20,124,0,""
20,125,0,""
20,126,0,""
20,127,0,""
20,128,0,""
20,129,0,""
20,130,0,""
20,131,0,""
20,132,0,""
20,133,0,""
20,134,0,""
20,135,0,""
20,136,0,""
20,137,0,""
20,138,0,""
20,139,0,""
20,140,0,""
20,141,0,""
20,142,0,""
20,143,0,""
20,144,0,""
20,145,0,""
20,146,0,""
20,147,0,""
20,148,0,""
20,149,0,""
20,150,0,""
30,1,0,""
30,2,0,""
30,3,0,""
30,4,0,""
30,5,0,""
30,6,0,""
30,7,0,""
30,8,0,""
30,9,0,""
30,10,0,""
30,11,0,""
30,12,0,""
30,13,0,""
30,14,0,""
30,15,0,""
30,16,0,""
30,17,0,""
30,18,0,""
30,19,0,""
30,20,0,""
30,21,0,""
30,22,0,""
30,23,0,""
30,24,0,""
30,25,0,""
30,26,0,""
30,27,0,""
30,28,0,""
30,29,0,""
30,30,0,""
30,31,0,""
30,32,0,""
30,33,0,""
30,34,0,""
30,35,0,""
30,36,0,""
30,37,0,""
30,38,0,""
30,39,0,""
30,40,0,""
30,41,0,""
30,42,0,""
30,43,0,""
30,44,0,""
30,45,0,""
30,46,0,""
30,47,0,""
30,48,0,""
30,49,0,""
30,50,0,""
30,51,0,""
30,52,0,""
30,53,0,""
30,54,0,""
30,55,0,""
30,56,0,""
30,57,0,""
30,58,0,""
30,59,0,""
30,60,0,""
30,61,0,""
30,62,0,""
30,63,0,""
30,64,0,""
30,65,0,""
30,66,0,""
30,67,0,""
30,68,0,""
30,69,0,""
30,70,0,""
30,71,0,""
30,72,0,""
30,73,0,""
