segment_length,run_index,start_index
20,1,19417
20,2,3667
20,3,17798
20,4,5503
20,5,7505
20,6,23056
20,7,3955
20,8,2394
20,9,7398
20,10,5204
20,11,13292
20,12,19288
20,13,15375
20,14,20284
20,15,13273
20,16,1655
20,17,3543
20,18,1599
20,19,3558
20,20,13561
20,21,12640
20,22,12785
20,23,8856
20,24,1051
20,25,6585
20,26,2779
20,27,16786
20,28,6866
20,29,5522
20,30,13794
20,31,20404
20,32,22356
20,33,21383
20,34,2503
20,35,24150
20,36,3214
20,37,15101
20,38,6210
20,39,5330
20,40,105
20,41,24222
20,42,20552
20,43,16333
20,44,9433
20,45,10820
20,46,13895
20,47,17657
20,48,23971
20,49,11923
20,50,20152
20,51,18523
20,52,7114
20,53,22057
20,54,11756
20,55,17151
20,56,10696
20,57,21259
20,58,19684
20,59,1964
20,60,19999
20,61,16821
20,62,6511
20,63,9219
20,64,23857
20,65,3083
20,66,14379
20,67,9089
20,68,5036
20,69,13920
20,70,23754
20,71,18526
20,72,22229
20,73,15136
20,74,2489
20,75,5539
20,76,5555
20,77,11240
20,78,9525
20,79,11836
20,80,3228
20,81,18879
20,82,14091
20,83,13840
20,84,21984
20,85,18301
20,86,20285
20,87,13586
20,88,23106
20,89,17325
20,90,2959
20,91,21954
20,92,20102
20,93,13822
20,94,4005
20,95,11245
20,96,765
20,97,333
20,98,17936
20,99,12501
20,100,2013
20,101,23828
20,102,13730
20,103,3846
20,104,2645
20,105,22645
20,106,9770
20,107,21463
20,108,5499
20,109,12756
20,110,20922
20,111,7189
20,112,23881
20,113,9011
20,114,24047
20,115,18040
20,116,17525
20,117,2329
20,118,1152
20,119,5632
20,120,4424
20,121,10136
20,122,3927
20,123,15215
20,124,3399
20,125,10039
20,126,14095
20,127,17752
20,128,4437
20,129,15908
20,130,14566
20,131,15394
20,132,8583
20,133,21860
20,134,10167
20,135,17417
20,136,6735
20,137,13662
20,138,2025
20,139,19253
20,140,242
20,141,12964
20,142,17607
20,143,22862
20,144,7861
20,145,13372
20,146,5353
20,147,18383
20,148,10133
20,149,17909
20,150,12381
40,1,15712
40,2,21805
40,3,23622
40,4,15896
40,5,15036
40,6,17634
40,7,15074
40,8,21566
40,9,4038
40,10,23027
40,11,6939
40,12,19365
40,13,10966
40,14,21627
40,15,19996
40,16,17193
40,17,12348
40,18,5823
40,19,21946
40,20,20093
40,21,14968
40,22,15616
40,23,18474
40,24,15548
40,25,20797
40,26,2756
40,27,1810
40,28,3066
40,29,12406
40,30,21615
40,31,10257
40,32,1157
40,33,15171
40,34,10182
40,35,21033
40,36,1081
40,37,5745
40,38,19468
40,39,15963
40,40,7655
40,41,4433
40,42,18824
40,43,15557
40,44,19785
40,45,19530
40,46,6528
40,47,19763
40,48,7925
40,49,6966
40,50,10498
40,51,4579
40,52,8384
40,53,9608
40,54,1220
40,55,11439
40,56,12202
40,57,82
40,58,21047
40,59,668
40,60,23083
40,61,916
40,62,23174
40,63,4963
40,64,9823
40,65,10810
40,66,19993
40,67,21573
40,68,22428
40,69,17452
40,70,13127
40,71,24018
40,72,7673
40,73,17383
40,74,5706
40,75,3692
40,76,18032
40,77,23290
40,78,16323
40,79,18058
40,80,14460
40,81,4402
40,82,19158
40,83,18117
40,84,5276
40,85,14288
40,86,8662
40,87,109
40,88,23729
40,89,22664
40,90,11099
40,91,9059
40,92,23097
40,93,17684
40,94,6727
40,95,18291
40,96,4486
40,97,878
40,98,17726
40,99,11568
40,100,18789
40,101,8196
40,102,9872
40,103,19358
40,104,14670
40,105,20915
40,106,21940
40,107,10264
40,108,20206
40,109,18217
40,110,23473
40,111,3987
40,112,8462
40,113,12091
40,114,12416
40,115,16250
40,116,3194
40,117,2670
40,118,24065
40,119,17136
40,120,18829
40,121,19706
40,122,9931
40,123,1851
40,124,7579
40,125,19371
40,126,18621
40,127,570
40,128,12626
40,129,14546
40,130,21839
40,131,6005
40,132,1820
40,133,24175
40,134,12591
40,135,2676
40,136,11260
40,137,10912
40,138,13237
40,139,3371
40,140,1379
40,141,16221
40,142,6839
40,143,12192
40,144,9874
40,145,12358
40,146,8559
40,147,17177
40,148,9070
40,149,9649
40,150,11483
60,1,13545
60,2,2518
60,3,23670
60,4,12417
60,5,17453
60,6,23441
60,7,1438
60,8,21510
60,9,18644
60,10,12301
60,11,14058
60,12,8602
60,13,19143
60,14,2261
60,15,23901
60,16,11021
60,17,12437
60,18,3627
60,19,22327
60,20,15919
60,21,14828
60,22,12750
60,23,4663
60,24,13933
60,25,17680
60,26,19386
60,27,6719
60,28,3979
60,29,21520
60,30,9709
60,31,18653
60,32,14814
60,33,8345
60,34,21740
60,35,7281
60,36,7782
60,37,19382
60,38,7753
60,39,16692
60,40,555
60,41,15001
60,42,20449
60,43,10741
60,44,18809
60,45,14256
60,46,16079
60,47,10622
60,48,21349
60,49,1790
60,50,5905
60,51,24168
60,52,14725
60,53,9028
60,54,8232
60,55,15153
60,56,19924
60,57,8254
60,58,11973
60,59,296
60,60,4761
60,61,10076
60,62,173
60,63,9887
60,64,14437
60,65,6784
60,66,5066
60,67,8821
60,68,2262
60,69,9889
60,70,11657
60,71,21038
60,72,17948
60,73,22942
60,74,18308
60,75,21129
60,76,6778
60,77,20476
60,78,12107
60,79,15736
60,80,24099
60,81,22850
60,82,3129
60,83,1699
60,84,17775
60,85,12510
60,86,3693
60,87,17889
60,88,24017
60,89,21873
60,90,22091
60,91,3366
60,92,4373
60,93,8225
60,94,3587
60,95,11761
60,96,2946
60,97,10375
60,98,9662
60,99,19363
60,100,13928
60,101,4909
60,102,9631
60,103,22774
60,104,732
60,105,5431
60,106,4994
60,107,2158
60,108,85
60,109,19188
60,110,17718
60,111,4360
60,112,16041
60,113,9607
60,114,17987
60,115,19200
60,116,16221
60,117,22858
60,118,957
60,119,20338
60,120,9155
60,121,2964
60,122,3616
60,123,21878
60,124,6321
60,125,10373
60,126,10227
60,127,13526
60,128,18364
60,129,10345
60,130,1624
60,131,12562
60,132,20634
60,133,5603
60,134,24092
60,135,9021
60,136,9019
60,137,19003
60,138,4409
60,139,8408
60,140,1844
60,141,143
60,142,11811
60,143,5793
60,144,17587
60,145,9649
60,146,6301
60,147,11404
60,148,14827
60,149,5387
60,150,5156
80,1,13130
80,2,21922
80,3,8987
80,4,18940
80,5,7276
80,6,2604
80,7,10925
80,8,3187
80,9,11867
80,10,19160
80,11,2783
80,12,11850
80,13,6081
80,14,10785
80,15,9461
80,16,18425
80,17,21364
80,18,6334
80,19,14154
80,20,2290
80,21,2500
80,22,21419
80,23,1566
80,24,19808
80,25,24058
80,26,6734
80,27,21498
80,28,3860
80,29,9316
80,30,4748
80,31,22755
80,32,1636
80,33,14611
80,34,4533
80,35,9993
80,36,1889
80,37,13291
80,38,3296
80,39,22491
80,40,20544
80,41,15948
80,42,7262
80,43,19258
80,44,1755
80,45,18778
80,46,14174
80,47,12191
80,48,19951
80,49,4869
80,50,3394
80,51,24171
80,52,22721
80,53,14088
80,54,7660
80,55,21446
80,56,16983
80,57,15556
80,58,13266
80,59,15651
80,60,12557
80,61,6302
80,62,19046
80,63,9035
80,64,17147
80,65,7547
80,66,14134
80,67,15996
80,68,20290
80,69,4530
80,70,22084
80,71,12439
80,72,14314
80,73,20796
80,74,8246
80,75,8071
80,76,8052
80,77,16346
80,78,4408
80,79,11183
80,80,12412
80,81,16196
80,82,320
80,83,9936
80,84,21170
80,85,16607
80,86,18081
80,87,4199
80,88,13503
80,89,24103
80,90,19843
80,91,18342
80,92,20661
80,93,1137
80,94,20690
80,95,3231
80,96,4092
80,97,17294
80,98,14691
80,99,8901
80,100,8380
80,101,10651
80,102,20502
80,103,13332
80,104,18749
80,105,1943
80,106,445
80,107,13131
80,108,10706
80,109,523
80,110,2843
80,111,18783
80,112,23244
80,113,23335
80,114,16335
80,115,8873
80,116,19501
80,117,23838
80,118,19754
80,119,18546
80,120,4371
80,121,10443
80,122,12457
80,123,14202
80,124,1273
80,125,10548
80,126,17840
80,127,12183
80,128,1756
80,129,20098
80,130,15425
80,131,14709
80,132,3784
80,133,6854
80,134,1067
80,135,2567
80,136,14462
80,137,3261
80,138,15952
80,139,17598
80,140,8070
80,141,7090
80,142,17079
80,143,6770
80,144,20602
80,145,15358
80,146,12656
80,147,18826
80,148,9707
80,149,4018
80,150,6004
100,1,8331
100,2,22502
100,3,5502
100,4,15220
100,5,21829
100,6,9923
100,7,15293
100,8,19544
100,9,3263
100,10,3720
100,11,5656
100,12,21632
100,13,8470
100,14,21311
100,15,6760
100,16,17959
100,17,16634
100,18,23957
100,19,12843
100,20,15811
100,21,8864
100,22,228
100,23,10832
100,24,5040
100,25,12393
100,26,23522
100,27,20421
100,28,14501
100,29,19025
100,30,2610
100,31,11958
100,32,6954
100,33,11424
100,34,15195
100,35,18462
100,36,20477
100,37,10312
100,38,22450
100,39,2941
100,40,14639
100,41,17884
