segment_length,run_index,start_index
20,1,19424
20,2,3668
20,3,17804
20,4,5505
20,5,7508
20,6,23063
20,7,3957
20,8,2395
20,9,7400
20,10,5206
20,11,13296
20,12,19295
20,13,15380
20,14,20291
20,15,13277
20,16,1655
20,17,3544
20,18,1599
20,19,3559
20,20,13565
20,21,12644
20,22,12789
20,23,8859
20,24,1051
20,25,6587
20,26,2779
20,27,16791
20,28,6868
20,29,5524
20,30,13798
20,31,20411
20,32,22364
20,33,21390
20,34,2503
20,35,24158
20,36,3215
20,37,15106
20,38,6212
20,39,5332
20,40,105
20,41,24230
20,42,20559
20,43,16339
20,44,9437
20,45,10824
20,46,13899
20,47,17663
20,48,23979
20,49,11927
20,50,20159
20,51,18530
20,52,7117
20,53,22064
20,54,11759
20,55,17157
20,56,10700
20,57,21266
20,58,19690
20,59,1965
20,60,20006
20,61,16827
20,62,6514
20,63,9222
20,64,23865
20,65,3084
20,66,14384
20,67,9092
20,68,5037
20,69,13925
20,70,23761
20,71,18532
20,72,22237
20,73,15141
20,74,2490
20,75,5541
20,76,5557
20,77,11243
20,78,9529
20,79,11840
20,80,3229
20,81,18885
20,82,14095
20,83,13845
20,84,21991
20,85,18307
20,86,20292
20,87,13591
20,88,23114
20,89,17331
20,90,2960
20,91,21961
20,92,20108
20,93,13827
20,94,4006
20,95,11249
20,96,765
20,97,333
20,98,17942
20,99,12505
20,100,2013
20,101,23836
20,102,13735
20,103,3847
20,104,2646
20,105,22652
20,106,9774
20,107,21470
20,108,5501
20,109,12760
20,110,20929
20,111,7191
20,112,23889
20,113,9014
20,114,24055
20,115,18046
20,116,17530
20,117,2330
20,118,1152
20,119,5634
20,120,4426
20,121,10140
20,122,3929
20,123,15220
20,124,3400
20,125,10043
20,126,14100
20,127,17758
20,128,4438
20,129,15913
20,130,14571
20,131,15400
20,132,8586
20,133,21867
20,134,10171
20,135,17423
20,136,6737
20,137,13666
20,138,2026
20,139,19259
20,140,242
20,141,12968
20,142,17613
20,143,22870
20,144,7863
20,145,13376
20,146,5355
20,147,18389
20,148,10137
20,149,17914
20,150,12385
40,1,15717
40,2,21812
40,3,23630
40,4,15901
40,5,15041
40,6,17640
40,7,15079
40,8,21573
40,9,4039
40,10,23035
40,11,6941
40,12,19371
40,13,10970
40,14,21634
40,15,20003
40,16,17199
40,17,12352
40,18,5825
40,19,21953
40,20,20100
40,21,14973
40,22,15621
40,23,18480
40,24,15553
40,25,20803
40,26,2757
40,27,1811
40,28,3067
40,29,12410
40,30,21622
40,31,10260
40,32,1158
40,33,15176
40,34,10186
40,35,21040
40,36,1082
40,37,5747
40,38,19474
40,39,15968
40,40,7658
40,41,4434
40,42,18831
40,43,15562
40,44,19791
40,45,19537
40,46,6530
40,47,19770
40,48,7927
40,49,6968
40,50,10502
40,51,4580
40,52,8387
40,53,9611
40,54,1220
40,55,11443
40,56,12206
40,57,82
40,58,21054
40,59,668
40,60,23091
40,61,916
40,62,23182
40,63,4965
40,64,9826
40,65,10814
40,66,20000
40,67,21580
40,68,22435
40,69,17458
40,70,13132
40,71,24026
40,72,7675
40,73,17389
40,74,5708
40,75,3693
40,76,18038
40,77,23298
40,78,16328
40,79,18064
40,80,14465
40,81,4404
40,82,19164
40,83,18123
40,84,5278
40,85,14293
40,86,8665
40,87,109
40,88,23737
40,89,22671
40,90,11102
40,91,9062
40,92,23104
40,93,17690
40,94,6729
40,95,18297
40,96,4487
40,97,878
